,test_name,model_arch,transforms,normalized,weight_decay,split_num,AUROC_8,AUROC_9,error_rate_8,error_rate_9,train_df
353,resnet50_0.1_modified_False,resnet50,modified,False,0.1,4,0.6875,0.375,0.375,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.848673    0.798428       0.875  0.1250   NaN
1      1    0.936872    1.317370       0.625  0.6250   NaN
2      2    0.832854    1.018457       0.250  0.6875   NaN
3      3    0.909300    0.951945       0.375  0.6250   NaN
4      4    0.834821    1.042622       0.625  0.5625   NaN
5      5    0.815530    0.848309       0.500  0.6250   NaN
6      6    0.780653    0.921201       0.375  0.6875   NaN
7      7    0.886080    0.881017       0.375  0.6875   NaN
8      8    0.827268    1.007478       0.625  0.3750   NaN"
354,resnet50_0.1_modified_False,resnet50,modified,False,0.1,5,0.416667,0.5,0.571429,0.428571,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.139863    0.850093    0.428571  0.500000   NaN
1      1    0.854789    1.994699    0.571429  0.250000   NaN
2      2    1.019041    2.089798    0.857143  0.250000   NaN
3      3    0.974994    1.383658    0.571429  0.250000   NaN
4      4    0.950661    1.003642    0.571429  0.416667   NaN
5      5    1.004348    1.020253    0.428571  0.500000   NaN
6      6    0.940923    1.136837    0.428571  0.500000   NaN
7      7    0.884424    1.090939    0.571429  0.416667   NaN
8      8    0.834299    1.145876    0.428571  0.500000   NaN"
355,resnet50_0.1_modified_False,resnet50,modified,False,0.1,1,0.1875,0.125,0.875,0.875,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.158921    0.805472       0.625  0.4375   NaN
1      1    1.088715    2.053002       1.000  0.0000   NaN
2      2    1.068444    2.395354       0.750  0.0625   NaN
3      3    1.001850    2.385402       0.625  0.1875   NaN
4      4    0.911549    2.149141       0.750  0.1875   NaN
5      5    0.945215    1.996839       0.625  0.1875   NaN
6      6    0.796218    1.961619       0.875  0.1875   NaN
7      7    0.858792    2.040710       0.875  0.1875   NaN
8      8    0.901867    1.944098       0.875  0.1250   NaN"
356,resnet50_0.1_modified_False,resnet50,modified,False,0.1,2,0.75,0.75,0.375,0.25,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.041408    0.807206       0.750  0.2500   NaN
1      1    0.934081    1.323057       0.500  0.3750   NaN
2      2    0.971360    1.249811       0.500  0.3750   NaN
3      3    0.887329    0.867482       0.625  0.5625   NaN
4      4    0.894525    0.790071       0.500  0.6250   NaN
5      5    0.880495    0.704731       0.375  0.7500   NaN
6      6    0.852812    0.686442       0.250  0.5625   NaN
7      7    0.831984    0.697327       0.375  0.7500   NaN
8      8    0.812424    0.565880       0.250  0.7500   NaN"
357,resnet50_0.1_modified_False,resnet50,modified,False,0.1,3,0.3125,0.3125,0.625,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.781965    0.687657       0.500  0.6250   NaN
1      1    0.732069    0.969387       0.625  0.4375   NaN
2      2    0.721729    1.886722       0.500  0.2500   NaN
3      3    0.828138    1.431201       0.500  0.5000   NaN
4      4    0.880059    1.240847       0.500  0.5000   NaN
5      5    0.879905    1.416253       0.625  0.3750   NaN
6      6    0.897784    1.164370       0.625  0.3750   NaN
7      7    0.852121    1.354008       0.625  0.3125   NaN
8      8    0.960503    1.332771       0.625  0.3125   NaN"
358,resnet50_0.1_modified_False,resnet50,modified,False,0.1,4,0.375,0.3125,0.75,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.680781    0.757988       0.500  0.9375   NaN
1      1    0.786803    1.170547       0.500  0.5000   NaN
2      2    0.992277    2.332675       0.500  0.0625   NaN
3      3    1.049413    1.605890       0.500  0.3750   NaN
4      4    1.006410    1.773106       0.500  0.1250   NaN
5      5    0.958913    1.542153       0.625  0.2500   NaN
6      6    0.848252    1.602206       0.625  0.2500   NaN
7      7    0.803409    1.438316       0.750  0.3750   NaN
8      8    0.804339    1.606470       0.625  0.3125   NaN"
359,resnet50_0.1_modified_False,resnet50,modified,False,0.1,5,0.5,0.5,0.571429,0.571429,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.869409    0.820742    0.428571  0.416667   NaN
1      1    0.995710    0.986417    0.571429  0.500000   NaN
2      2    1.129274    2.797801    0.714286  0.250000   NaN
3      3    1.067021    2.033752    0.571429  0.250000   NaN
4      4    1.022660    1.447101    0.571429  0.250000   NaN
5      5    0.969768    1.591442    0.714286  0.500000   NaN
6      6    0.967025    1.056210    0.428571  0.500000   NaN
7      7    0.923199    1.062280    0.571429  0.500000   NaN
8      8    0.870040    1.188061    0.571429  0.500000   NaN"
360,resnet50_0.3_None_True,resnet50,None,True,0.3,1,0.5,0.5,0.375,0.25,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.997183    0.904251       0.375  0.6250   NaN
1      1    0.944489    0.757441       0.375  0.5625   NaN
2      2    0.775993    1.205127       0.500  0.3125   NaN
3      3    0.741633    1.274614       0.500  0.3750   NaN
4      4    0.722763    0.945906       0.250  0.5000   NaN
5      5    0.646686    1.031220       0.375  0.5000   NaN
6      6    0.641282    0.928631       0.375  0.5000   NaN
7      7    0.604775    0.992782       0.375  0.5000   NaN
8      8    0.590331    0.952855       0.250  0.5000   NaN"
361,resnet50_0.3_None_True,resnet50,None,True,0.3,2,0.875,0.9375,0.125,0.375,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.228494    1.004863       0.500  0.5000   NaN
1      1    1.104219    0.579233       0.125  0.8125   NaN
2      2    1.024012    0.420169       0.250  0.9375   NaN
3      3    0.933526    0.324776       0.125  1.0000   NaN
4      4    0.866843    0.463675       0.375  1.0000   NaN
5      5    0.808276    0.474079       0.125  0.8750   NaN
6      6    0.846482    0.672214       0.500  0.8125   NaN
7      7    0.771706    0.499637       0.125  0.8750   NaN
8      8    0.700458    0.528339       0.375  0.9375   NaN"
362,resnet50_0.3_None_True,resnet50,None,True,0.3,3,0.625,0.625,0.5,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.975680    0.895460       0.500  0.3125   NaN
1      1    0.844698    1.032385       0.625  0.6875   NaN
2      2    0.793971    0.619664       0.250  0.7500   NaN
3      3    0.786136    0.694758       0.625  0.5625   NaN
4      4    0.713480    0.893505       0.625  0.6250   NaN
5      5    0.717071    0.823622       0.500  0.5000   NaN
6      6    0.659412    0.732569       0.500  0.5625   NaN
7      7    0.610433    0.713636       0.500  0.6250   NaN
8      8    0.571446    0.776441       0.500  0.6250   NaN"
363,resnet50_0.3_None_True,resnet50,None,True,0.3,4,0.4375,0.4375,0.375,0.375,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.876111    0.883329       0.500  0.3125   NaN
1      1    0.768606    1.027786       0.625  0.5000   NaN
2      2    0.750565    1.294936       0.375  0.5625   NaN
3      3    0.752398    1.128090       0.375  0.5625   NaN
4      4    0.813457    0.848185       0.250  0.6250   NaN
5      5    0.774849    0.801418       0.500  0.5000   NaN
6      6    0.730058    0.807029       0.500  0.4375   NaN
7      7    0.720024    0.838730       0.375  0.4375   NaN
8      8    0.749757    0.891150       0.375  0.4375   NaN"
364,resnet50_0.3_None_True,resnet50,None,True,0.3,5,0.833333,0.833333,0.428571,0.428571,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.187325    0.717390    0.428571  0.666667   NaN
1      1    0.954168    1.172319    0.428571  0.666667   NaN
2      2    0.848760    0.701467    0.428571  0.916667   NaN
3      3    0.812678    0.633108    0.428571  0.750000   NaN
4      4    0.754216    0.595937    0.428571  0.833333   NaN
5      5    0.723065    0.679983    0.428571  0.750000   NaN
6      6    0.658471    0.694928    0.428571  0.583333   NaN
7      7    0.647412    0.716438    0.428571  0.833333   NaN
8      8    0.683027    0.667042    0.428571  0.833333   NaN"
365,resnet50_0.3_modified_True,resnet50,modified,True,0.3,1,0.625,0.625,0.5,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.462006    0.967174       0.625  0.3750   NaN
1      1    1.067771    1.855901       0.750  0.3125   NaN
2      2    1.144162    1.161491       0.375  0.4375   NaN
3      3    1.061527    1.112076       0.625  0.6250   NaN
4      4    1.008628    1.157473       0.500  0.6250   NaN
5      5    0.955627    0.913842       0.500  0.6250   NaN
6      6    0.851528    0.853478       0.500  0.6250   NaN
7      7    0.843158    0.881297       0.500  0.6250   NaN
8      8    0.872479    0.906550       0.500  0.6250   NaN"
366,resnet50_0.3_modified_True,resnet50,modified,True,0.3,2,0.6875,0.5625,0.375,0.375,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.033657    0.754691       0.375  0.5000   NaN
1      1    1.027540    0.456872       0.375  0.8750   NaN
2      2    1.054510    0.541970       0.250  0.8750   NaN
3      3    1.033437    0.838461       0.375  0.7500   NaN
4      4    0.959096    0.713215       0.500  0.6875   NaN
5      5    0.869003    0.956241       0.375  0.6250   NaN
6      6    0.925118    0.924314       0.375  0.5000   NaN
7      7    0.830813    1.010940       0.375  0.6875   NaN
8      8    0.737877    1.099824       0.375  0.5625   NaN"
367,resnet50_0.3_modified_True,resnet50,modified,True,0.3,3,0.75,0.75,0.5,0.125,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.647856    0.709109       0.500  0.7500   NaN
1      1    0.737506    1.334958       0.500  0.7500   NaN
2      2    0.897772    0.939729       0.375  0.8125   NaN
3      3    0.914746    0.773444       0.375  0.7500   NaN
4      4    0.986253    0.632698       0.250  0.7500   NaN
5      5    1.025072    0.543206       0.250  0.8125   NaN
6      6    0.942500    0.620885       0.500  0.8125   NaN
7      7    0.856499    0.718028       0.500  0.7500   NaN
8      8    0.808806    0.569151       0.125  0.7500   NaN"
368,resnet50_0.3_modified_True,resnet50,modified,True,0.3,4,0.375,0.375,0.625,0.75,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.053240    0.924182       0.625  0.3125   NaN
1      1    0.975663    1.489163       0.625  0.3750   NaN
2      2    1.112605    1.332508       0.625  0.2500   NaN
3      3    1.070153    1.459032       0.750  0.2500   NaN
4      4    1.034293    1.327228       0.750  0.1875   NaN
5      5    0.949712    1.020758       0.625  0.1250   NaN
6      6    0.834617    0.879265       0.625  0.3125   NaN
7      7    0.846975    0.965128       0.625  0.3750   NaN
8      8    0.875614    0.913498       0.750  0.3750   NaN"
369,resnet50_0.3_modified_True,resnet50,modified,True,0.3,5,0.25,0.5,0.571429,0.428571,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.103549    0.681567    0.285714  0.500000   NaN
1      1    0.955867    1.231894    0.714286  0.166667   NaN
2      2    0.982370    1.592966    0.571429  0.333333   NaN
3      3    1.088404    1.088954    0.428571  0.416667   NaN
4      4    0.941196    1.003380    0.428571  0.500000   NaN
5      5    0.854552    1.031472    0.571429  0.333333   NaN
6      6    0.820974    1.148936    0.571429  0.083333   NaN
7      7    0.796122    1.127036    0.571429  0.250000   NaN
8      8    0.882743    0.997333    0.428571  0.500000   NaN"
370,resnet50_0.3_modified_True,resnet50,modified,True,0.3,1,0.625,0.6875,0.5,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.179427    0.944926       0.625  0.3125   NaN
1      1    1.150790    1.579817       0.750  0.2500   NaN
2      2    1.058274    1.617620       0.500  0.3125   NaN
3      3    0.988125    0.961263       0.500  0.5625   NaN
4      4    0.947782    1.080142       0.500  0.5625   NaN
5      5    0.972416    1.066442       0.625  0.2500   NaN
6      6    0.960360    0.817822       0.500  0.5000   NaN
7      7    0.843240    0.691439       0.500  0.6250   NaN
8      8    0.843962    0.668155       0.500  0.6875   NaN"
371,resnet50_0.3_modified_True,resnet50,modified,True,0.3,2,0.375,0.375,0.625,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.005453    1.616177       0.500  0.2500   NaN
1      1    1.042512    1.148116       0.500  0.3750   NaN
2      2    0.886405    2.280988       0.750  0.0625   NaN
3      3    0.952686    1.437932       0.375  0.5000   NaN
4      4    0.926791    1.293692       0.625  0.3750   NaN
5      5    0.913816    1.184938       0.625  0.3750   NaN
6      6    0.875242    0.934659       0.625  0.4375   NaN
7      7    0.864153    1.011943       0.625  0.3750   NaN
8      8    0.854487    1.037335       0.625  0.3750   NaN"
372,resnet50_0.3_modified_True,resnet50,modified,True,0.3,3,0.375,0.625,0.625,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.094599    0.937380       0.500  0.1875   NaN
1      1    1.030338    1.495565       0.875  0.1875   NaN
2      2    0.949744    1.311053       0.500  0.3750   NaN
3      3    0.924213    0.956206       0.625  0.3125   NaN
4      4    0.997968    0.889324       0.500  0.5000   NaN
5      5    0.948865    0.864066       0.500  0.6250   NaN
6      6    0.909868    0.870676       0.500  0.4375   NaN
7      7    0.842767    0.858488       0.625  0.3750   NaN
8      8    0.885282    0.764442       0.625  0.6250   NaN"
373,resnet50_0.3_modified_True,resnet50,modified,True,0.3,4,0.75,0.6875,0.375,0.375,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.782822    0.750338       0.375  0.5000   NaN
1      1    1.042335    1.679214       0.750  0.3750   NaN
2      2    1.017162    2.287762       0.625  0.2500   NaN
3      3    1.006769    1.879202       0.375  0.2500   NaN
4      4    0.938709    1.001348       0.375  0.5000   NaN
5      5    0.900996    0.791119       0.250  0.5000   NaN
6      6    0.847880    0.590122       0.250  0.7500   NaN
7      7    0.860317    0.557881       0.375  0.7500   NaN
8      8    0.898985    0.654668       0.375  0.6875   NaN"
374,resnet50_0.3_modified_True,resnet50,modified,True,0.3,5,0.333333,0.0,0.571429,0.714286,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.709184    0.867756    0.571429  0.750000   NaN
1      1    0.820796    0.648345    0.428571  1.000000   NaN
2      2    0.890114    0.718021    0.571429  0.666667   NaN
3      3    1.004224    1.426601    0.571429  0.250000   NaN
4      4    0.911818    1.474344    0.714286  0.083333   NaN
5      5    0.858535    1.334905    0.714286  0.083333   NaN
6      6    0.901712    1.272172    0.714286  0.000000   NaN
7      7    0.874233    1.091300    0.571429  0.333333   NaN
8      8    0.869280    1.408625    0.714286  0.000000   NaN"
375,resnet50_0.3_None_False,resnet50,None,False,0.3,1,0.375,0.25,0.75,0.75,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.184587    0.779163       0.500  0.4375   NaN
1      1    1.100897    1.075367       0.500  0.3750   NaN
2      2    0.829094    1.164648       0.500  0.4375   NaN
3      3    0.822429    0.914309       0.375  0.5000   NaN
4      4    0.733165    1.051357       0.375  0.4375   NaN
5      5    0.734950    1.389894       0.625  0.2500   NaN
6      6    0.725472    1.355406       0.750  0.3750   NaN
7      7    0.632270    1.251015       0.750  0.3750   NaN
8      8    0.607763    1.331858       0.750  0.2500   NaN"
376,resnet50_0.3_None_False,resnet50,None,False,0.3,2,0.8125,0.8125,0.375,0.25,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.989852    1.073995       0.750  0.2500   NaN
1      1    0.824148    1.246982       0.500  0.5000   NaN
2      2    0.825009    0.413039       0.250  0.9375   NaN
3      3    0.784293    0.956007       0.500  0.5625   NaN
4      4    0.725894    0.557504       0.375  0.7500   NaN
5      5    0.637701    0.452495       0.250  0.8750   NaN
6      6    0.593218    0.507066       0.250  0.8750   NaN
7      7    0.593291    0.554930       0.375  0.8125   NaN
8      8    0.625064    0.513908       0.250  0.8125   NaN"
377,resnet50_0.3_None_False,resnet50,None,False,0.3,3,0.6875,0.625,0.375,0.375,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.243302    0.695380       0.500  0.7500   NaN
1      1    0.962727    1.226826       0.625  0.5625   NaN
2      2    0.893674    0.997368       0.500  0.6250   NaN
3      3    0.817273    0.752910       0.250  0.6875   NaN
4      4    0.712359    0.601390       0.250  0.6250   NaN
5      5    0.709630    0.655894       0.375  0.6250   NaN
6      6    0.744571    0.678844       0.375  0.6250   NaN
7      7    0.639221    0.667847       0.375  0.6875   NaN
8      8    0.646830    0.732178       0.375  0.6250   NaN"
378,resnet50_0.3_None_False,resnet50,None,False,0.3,4,0.5,0.5,0.75,0.75,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.984065    0.847745       0.500  0.5625   NaN
1      1    1.164284    1.101490       0.375  0.5625   NaN
2      2    0.980582    1.480491       0.500  0.5000   NaN
3      3    0.849257    1.070074       0.500  0.6250   NaN
4      4    0.822841    1.020431       0.750  0.5000   NaN
5      5    0.816923    0.806419       0.625  0.5000   NaN
6      6    0.787645    0.890849       0.750  0.5000   NaN
7      7    0.675339    0.910306       0.750  0.5000   NaN
8      8    0.575101    0.894991       0.750  0.5000   NaN"
379,resnet50_0.3_None_False,resnet50,None,False,0.3,5,0.583333,0.666667,0.571429,0.571429,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.936584    0.881035    0.428571  0.416667   NaN
1      1    0.940733    1.540701    0.714286  0.333333   NaN
2      2    0.919041    0.932889    0.428571  0.666667   NaN
3      3    0.761226    0.712622    0.428571  0.666667   NaN
4      4    0.686045    0.834774    0.571429  0.666667   NaN
5      5    0.669242    1.133605    0.714286  0.333333   NaN
6      6    0.676127    0.947485    0.571429  0.500000   NaN
7      7    0.680541    0.856215    0.571429  0.583333   NaN
8      8    0.674471    0.835455    0.571429  0.666667   NaN"
380,resnet50_0.3_modified_False,resnet50,modified,False,0.3,1,0.5625,0.375,0.375,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.026429    0.896987       0.625  0.4375   NaN
1      1    1.173530    1.091622       0.500  0.4375   NaN
2      2    1.068275    0.873553       0.500  0.6250   NaN
3      3    0.916130    1.307744       0.500  0.2500   NaN
4      4    0.976845    1.189300       0.625  0.5000   NaN
5      5    0.926347    1.003146       0.625  0.3750   NaN
6      6    0.962938    1.006018       0.500  0.3750   NaN
7      7    0.887485    0.891274       0.375  0.5625   NaN
8      8    0.800683    0.959795       0.500  0.3750   NaN"
381,resnet50_0.3_modified_False,resnet50,modified,False,0.3,2,0.3125,0.625,0.625,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.175989    0.779987       0.625  0.5000   NaN
1      1    0.972732    0.419856       0.125  0.8750   NaN
2      2    1.148552    1.175308       0.750  0.2500   NaN
3      3    0.922953    0.958160       0.750  0.3125   NaN
4      4    0.952860    0.719275       0.500  0.6250   NaN
5      5    0.825990    0.666312       0.250  0.6875   NaN
6      6    0.784418    0.619343       0.250  0.6250   NaN
7      7    0.828838    0.711090       0.625  0.3125   NaN
8      8    0.847889    0.643716       0.500  0.6250   NaN"
382,resnet50_0.3_modified_False,resnet50,modified,False,0.3,3,0.5,0.5,0.625,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.826771    0.926395       0.500  0.5000   NaN
1      1    0.945949    0.989857       0.375  0.6250   NaN
2      2    1.019989    0.730530       0.250  0.6250   NaN
3      3    1.081282    0.960403       0.625  0.3125   NaN
4      4    0.982601    0.838044       0.500  0.4375   NaN
5      5    0.946509    0.940022       0.750  0.3125   NaN
6      6    0.964596    0.932234       0.625  0.3750   NaN
7      7    0.876940    0.879432       0.625  0.5000   NaN
8      8    0.830887    0.820559       0.500  0.5000   NaN"
383,resnet50_0.3_modified_False,resnet50,modified,False,0.3,4,0.5,0.5,0.625,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.878620    0.788820       0.500  0.7500   NaN
1      1    0.850949    0.961067       0.625  0.4375   NaN
2      2    1.113881    1.175586       0.750  0.2500   NaN
3      3    1.012711    1.602232       0.750  0.3125   NaN
4      4    0.916699    1.428455       0.500  0.5000   NaN
5      5    0.879464    1.462511       0.625  0.4375   NaN
6      6    0.866448    1.556679       0.625  0.5000   NaN
7      7    0.808765    1.493210       0.625  0.5000   NaN
8      8    0.791676    1.367281       0.625  0.5000   NaN"
384,resnet50_0.3_modified_False,resnet50,modified,False,0.3,5,0.583333,0.583333,0.428571,0.28571399999999997,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.018780    0.681837    0.571429  0.583333   NaN
1      1    1.122801    0.676597    0.428571  0.666667   NaN
2      2    0.906386    1.178099    0.428571  0.500000   NaN
3      3    0.963193    0.869823    0.714286  0.500000   NaN
4      4    0.988839    0.869793    0.428571  0.583333   NaN
5      5    0.839012    0.737672    0.428571  0.666667   NaN
6      6    0.867817    0.615952    0.428571  0.833333   NaN
7      7    0.878878    0.722525    0.428571  0.583333   NaN
8      8    0.929524    0.704264    0.285714  0.583333   NaN"
385,resnet50_0.3_modified_False,resnet50,modified,False,0.3,1,0.375,0.5,0.375,0.375,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.853496    0.830582       0.500  0.3750   NaN
1      1    0.729714    3.264448       0.500  0.3750   NaN
2      2    0.941065    2.055518       0.500  0.6875   NaN
3      3    0.911733    1.585646       0.500  0.2500   NaN
4      4    0.887929    1.710288       0.500  0.4375   NaN
5      5    0.825398    1.288211       0.625  0.4375   NaN
6      6    0.921772    1.298841       0.500  0.5625   NaN
7      7    0.875677    1.147359       0.375  0.3750   NaN
8      8    0.886590    1.189419       0.375  0.5000   NaN"
386,resnet50_0.3_modified_False,resnet50,modified,False,0.3,2,0.4375,0.5,0.625,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.987611    0.796541       0.625  0.5625   NaN
1      1    0.948851    0.618266       0.250  0.6250   NaN
2      2    0.834996    0.800583       0.500  0.5000   NaN
3      3    0.919189    0.936564       0.500  0.5000   NaN
4      4    0.868877    0.818868       0.500  0.5000   NaN
5      5    0.867601    0.913240       0.500  0.4375   NaN
6      6    0.827490    0.649537       0.375  0.6875   NaN
7      7    0.774219    0.822596       0.625  0.4375   NaN
8      8    0.776052    0.740806       0.500  0.5000   NaN"
387,resnet50_0.3_modified_False,resnet50,modified,False,0.3,3,0.4375,0.5625,0.5,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.313435    0.942491         0.5  0.4375   NaN
1      1    1.028915    0.844061         0.5  0.6250   NaN
2      2    0.958469    1.193368         0.5  0.5625   NaN
3      3    0.944768    1.033493         0.5  0.5000   NaN
4      4    0.930047    1.524182         0.5  0.6250   NaN
5      5    0.913685    1.525747         0.5  0.3750   NaN
6      6    0.963186    1.231964         0.5  0.3750   NaN
7      7    0.911542    1.080980         0.5  0.4375   NaN
8      8    0.875843    1.019014         0.5  0.5625   NaN"
388,resnet50_0.3_modified_False,resnet50,modified,False,0.3,4,0.75,0.5625,0.375,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.886059    0.872914       0.625  0.5000   NaN
1      1    0.866368    0.751791       0.375  0.6875   NaN
2      2    0.948470    0.987807       0.500  0.6250   NaN
3      3    0.951678    1.128178       0.625  0.6250   NaN
4      4    0.933933    0.922655       0.625  0.5625   NaN
5      5    0.936877    0.790378       0.625  0.6250   NaN
6      6    0.880576    0.891753       0.625  0.5000   NaN
7      7    0.838796    0.702788       0.375  0.7500   NaN
8      8    0.801186    0.766611       0.500  0.5625   NaN"
389,resnet50_0.3_modified_False,resnet50,modified,False,0.3,5,0.416667,0.5,0.571429,0.571429,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.788096    1.253961    0.571429  0.333333   NaN
1      1    0.799157    1.239822    0.428571  0.583333   NaN
2      2    0.812388    1.189677    0.714286  0.416667   NaN
3      3    0.805318    0.837017    0.714286  0.416667   NaN
4      4    0.795391    1.218591    0.571429  0.416667   NaN
5      5    0.799214    1.116620    0.571429  0.500000   NaN
6      6    0.866229    1.031484    0.571429  0.333333   NaN
7      7    0.912480    0.982947    0.571429  0.416667   NaN
8      8    0.834792    0.945900    0.571429  0.500000   NaN"
390,resnet50_0.5_None_True,resnet50,None,True,0.5,1,0.375,0.3125,0.5,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.297165    0.810415       0.625  0.3750   NaN
1      1    0.972345    1.520549       0.750  0.1250   NaN
2      2    0.914363    1.554265       0.375  0.5000   NaN
3      3    0.815148    1.546262       0.375  0.5000   NaN
4      4    0.811679    1.449232       0.500  0.3125   NaN
5      5    0.727698    1.361315       0.500  0.2500   NaN
6      6    0.670104    1.277833       0.500  0.3125   NaN
7      7    0.632692    1.249116       0.500  0.3750   NaN
8      8    0.608839    1.338330       0.625  0.3125   NaN"
391,resnet50_0.5_None_True,resnet50,None,True,0.5,2,1.0,1.0,0.0,0.125,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.993541    0.953042       0.625  0.1875   NaN
1      1    0.883229    0.400089       0.250  0.8750   NaN
2      2    0.825302    0.349703       0.125  0.9375   NaN
3      3    0.869558    0.316498       0.125  1.0000   NaN
4      4    0.806291    0.382331       0.250  0.8750   NaN
5      5    0.728407    0.404699       0.125  0.9375   NaN
6      6    0.746018    0.358988       0.125  1.0000   NaN
7      7    0.712722    0.325137       0.000  1.0000   NaN
8      8    0.739358    0.329146       0.125  1.0000   NaN"
392,resnet50_0.5_None_True,resnet50,None,True,0.5,3,0.25,0.25,0.5,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.918168    1.041481       0.625  0.2500   NaN
1      1    0.939444    1.229577       0.375  0.5000   NaN
2      2    0.981517    1.308691       0.500  0.3125   NaN
3      3    0.997760    0.938806       0.375  0.4375   NaN
4      4    0.889103    1.057845       0.500  0.2500   NaN
5      5    0.789875    1.036337       0.625  0.3125   NaN
6      6    0.769624    0.999517       0.625  0.3125   NaN
7      7    0.744847    0.922641       0.500  0.2500   NaN
8      8    0.699964    0.909761       0.500  0.2500   NaN"
393,resnet50_0.5_None_True,resnet50,None,True,0.5,4,0.5,0.5625,0.625,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.825028    0.780030       0.375  0.5000   NaN
1      1    0.983377    1.394164       0.625  0.2500   NaN
2      2    0.865765    1.436816       0.625  0.3125   NaN
3      3    0.706373    1.390929       0.500  0.4375   NaN
4      4    0.607123    1.396220       0.625  0.5000   NaN
5      5    0.576847    1.601875       0.625  0.3125   NaN
6      6    0.624040    1.248944       0.625  0.2500   NaN
7      7    0.605824    1.180787       0.625  0.5000   NaN
8      8    0.678263    1.273799       0.625  0.5625   NaN"
394,resnet50_0.5_None_True,resnet50,None,True,0.5,5,0.583333,0.5,0.571429,0.571429,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.846570    1.219867    0.714286  0.333333   NaN
1      1    0.771812    1.195542    0.571429  0.333333   NaN
2      2    0.760249    1.455891    0.714286  0.333333   NaN
3      3    0.710889    0.995091    0.571429  0.416667   NaN
4      4    0.659460    0.814766    0.428571  0.583333   NaN
5      5    0.807344    0.794835    0.571429  0.500000   NaN
6      6    0.719571    0.656847    0.428571  0.583333   NaN
7      7    0.632511    0.788680    0.571429  0.583333   NaN
8      8    0.608785    0.775050    0.571429  0.500000   NaN"
395,resnet50_0.5_modified_True,resnet50,modified,True,0.5,1,0.4375,0.4375,0.625,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.058802    0.679492       0.625  0.5625   NaN
1      1    0.926978    0.904710       0.250  0.6250   NaN
2      2    0.934320    1.346950       0.500  0.6250   NaN
3      3    0.844632    1.402972       0.500  0.3750   NaN
4      4    0.839628    1.343477       0.500  0.3750   NaN
5      5    0.808409    1.400992       0.625  0.3750   NaN
6      6    0.857105    1.402707       0.625  0.4375   NaN
7      7    0.810530    1.167301       0.625  0.4375   NaN
8      8    0.778157    1.287180       0.625  0.4375   NaN"
