,test_name,model_arch,transforms,normalized,weight_decay,split_num,AUROC,error_rate,train_df
151,resnet18_0.1_0.1_modified_True,resnet18,modified,true,0.1,2,0.52,0.55,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.739106    7.735664        0.50   0.35   NaN
1      1    5.000145    5.683623        0.50   0.54   NaN
2      2    8.162874   12.452241        0.50   0.54   NaN
3      3   13.104628    7.077090        0.75   0.23   NaN
4      4    9.944531    2.665926        0.50   0.46   NaN
5      5    7.922108    1.794883        0.55   0.60   NaN
6      6    5.262257    2.731784        0.55   0.52   NaN"
152,resnet18_0.1_0.1_modified_True,resnet18,modified,true,0.1,3,0.493827,0.611111,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    2.147203   20.861193    0.500000  0.500000   NaN
1      1    4.594008    5.723234    0.444444  0.364198   NaN
2      2   10.504607   14.426415    0.500000  0.333333   NaN
3      3   10.428096   27.029188    0.500000  0.777778   NaN
4      4    8.856933    5.225812    0.500000  0.259259   NaN
5      5    6.833552    5.873614    0.555556  0.456790   NaN
6      6    5.826313    9.574786    0.611111  0.493827   NaN"
153,resnet18_0.1_0.1_modified_True,resnet18,modified,true,0.1,4,0.45679,0.611111,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.985212   10.013861    0.500000  0.623457   NaN
1      1    4.887737   30.760464    0.500000  0.802469   NaN
2      2    8.132718   12.178423    0.500000  0.395062   NaN
3      3   12.847754    6.655633    0.611111  0.234568   NaN
4      4   11.271695    1.953891    0.500000  0.543210   NaN
5      5    7.556082    1.356337    0.611111  0.580247   NaN
6      6    5.739840    1.204798    0.611111  0.456790   NaN"
154,resnet18_0.1_0.1_modified_True,resnet18,modified,true,0.1,5,0.48148100000000005,0.5,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.084822    7.653994    0.666667  0.407407   NaN
1      1    6.037467   33.866104    0.500000  0.500000   NaN
2      2   10.485476   34.081192    0.500000  0.530864   NaN
3      3   12.642306    2.556842    0.500000  0.555556   NaN
4      4    9.024529    2.854453    0.500000  0.506173   NaN
5      5    7.252957    2.018208    0.500000  0.555556   NaN
6      6    4.992233    2.042814    0.500000  0.481481   NaN"
155,resnet18_0.1_0.3_modified_True,resnet18,modified,true,0.1,1,0.37,0.55,"   epoch  train_loss     valid_loss  error_rate  AUROC  time
0      0    2.604448      66.758980        0.50   0.50   NaN
1      1   19.367458      71.480919        0.50   0.45   NaN
2      2   56.757542  105972.078125        0.50   0.50   NaN
3      3   61.263420      54.909294        0.65   0.35   NaN
4      4   49.184681      10.467508        0.50   0.68   NaN
5      5   31.743902      13.115092        0.30   0.66   NaN
6      6   20.376780     394.553558        0.55   0.37   NaN"
156,resnet18_0.1_0.3_modified_True,resnet18,modified,true,0.1,2,0.54,0.35,"   epoch  train_loss    valid_loss  error_rate  AUROC  time
0      0    3.177912     12.321165        0.50  0.640   NaN
1      1   23.574671  24304.484375        0.50  0.500   NaN
2      2   47.117805     65.810989        0.50  0.500   NaN
3      3   61.995819      6.769058        0.55  0.425   NaN
4      4   39.745457  49370.058594        0.50  0.500   NaN
5      5   25.406914     24.874332        0.55  0.430   NaN
6      6   15.796228      4.049439        0.35  0.540   NaN"
157,resnet18_0.1_0.3_modified_True,resnet18,modified,true,0.1,3,0.506173,0.388889,"   epoch  train_loss    valid_loss  error_rate     AUROC  time
0      0    3.692686     19.908737    0.500000  0.444444   NaN
1      1   26.129631    727.857666    0.500000  0.500000   NaN
2      2   56.720764     82.436485    0.500000  0.500000   NaN
3      3   54.244884   1839.415405    0.500000  0.518519   NaN
4      4   42.280849  98007.210938    0.500000  0.500000   NaN
5      5   26.715597     14.979802    0.500000  0.709877   NaN
6      6   16.926844     40.247925    0.388889  0.506173   NaN"
158,resnet18_0.1_0.3_modified_True,resnet18,modified,true,0.1,4,0.48148100000000005,0.555556,"   epoch  train_loss   valid_loss  error_rate     AUROC  time
0      0    4.564847    28.527336    0.555556  0.617284   NaN
1      1   19.880684   149.714249    0.500000  0.500000   NaN
2      2   62.157177   761.537964    0.500000  0.500000   NaN
3      3   52.446720    89.888641    0.500000  0.530864   NaN
4      4   36.446934  5925.362793    0.500000  0.500000   NaN
5      5   22.757074    15.062925    0.500000  0.395062   NaN
6      6   14.870610     6.876739    0.555556  0.481481   NaN"
159,resnet18_0.1_0.3_modified_True,resnet18,modified,true,0.1,5,0.592593,0.44444399999999995,"   epoch  train_loss   valid_loss  error_rate     AUROC  time
0      0    3.535805    30.663792    0.500000  0.500000   NaN
1      1   24.923347    31.140816    0.500000  0.543210   NaN
2      2   47.346085  2958.596191    0.500000  0.450617   NaN
3      3   47.444275  1180.304932    0.500000  0.500000   NaN
4      4   35.085941  9788.343750    0.500000  0.500000   NaN
5      5   21.855017   130.721680    0.500000  0.475309   NaN
6      6   12.804071   670.570557    0.444444  0.592593   NaN"
160,resnet18_0.1_0.01_modified_True,resnet18,modified,true,0.1,1,0.6,0.5,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    0.956777    0.709815        0.35   0.67   NaN
1      1    0.992922    1.556531        0.55   0.31   NaN
2      2    1.065257    0.897450        0.45   0.59   NaN
3      3    1.242057    1.122367        0.50   0.75   NaN
4      4    1.352662    0.698649        0.45   0.65   NaN
5      5    1.388822    1.013889        0.50   0.54   NaN
6      6    1.191863    0.941572        0.50   0.51   NaN
7      7    1.098383    0.863523        0.45   0.56   NaN
8      8    1.004927    0.814345        0.50   0.60   NaN"
161,resnet18_0.1_0.01_modified_True,resnet18,modified,true,0.1,2,0.45,0.55,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    0.884686    0.935355        0.60   0.34   NaN
1      1    0.958600    1.188841        0.50   0.49   NaN
2      2    1.094252    0.742769        0.35   0.66   NaN
3      3    1.516780    0.823280        0.45   0.59   NaN
4      4    1.285826    1.146529        0.50   0.68   NaN
5      5    1.259203    0.871072        0.45   0.58   NaN
6      6    1.118750    0.928312        0.45   0.45   NaN
7      7    0.985810    0.842411        0.60   0.44   NaN
8      8    0.954888    0.853446        0.55   0.45   NaN"
162,resnet18_0.1_0.01_modified_True,resnet18,modified,true,0.1,3,0.382716,0.666667,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.830874    0.736172    0.388889  0.641975   NaN
1      1    0.952087    0.899999    0.500000  0.580247   NaN
2      2    1.230760    3.205759    0.500000  0.629630   NaN
3      3    1.175166    1.035596    0.444444  0.506173   NaN
4      4    1.445229    1.157741    0.611111  0.259259   NaN
5      5    1.342575    0.864728    0.500000  0.629630   NaN
6      6    1.214291    1.117683    0.555556  0.358025   NaN
7      7    1.184315    0.982716    0.500000  0.432099   NaN
8      8    0.980072    0.952457    0.666667  0.382716   NaN"
163,resnet18_0.1_0.01_modified_True,resnet18,modified,true,0.1,4,0.5432100000000001,0.611111,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.990588    0.942600    0.444444  0.518519   NaN
1      1    1.198607    0.763688    0.333333  0.679012   NaN
2      2    1.168697    1.644351    0.444444  0.481481   NaN
3      3    1.335504    1.053810    0.388889  0.654321   NaN
4      4    1.294808    1.213775    0.444444  0.432099   NaN
5      5    1.108388    0.774596    0.444444  0.753086   NaN
6      6    1.018154    1.047188    0.500000  0.604938   NaN
7      7    1.013442    0.962270    0.555556  0.481481   NaN
8      8    1.007011    0.876483    0.611111  0.543210   NaN"
164,resnet18_0.1_0.01_modified_True,resnet18,modified,true,0.1,5,0.320988,0.611111,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.109743    1.030737    0.611111  0.333333   NaN
1      1    1.200605    1.028018    0.555556  0.407407   NaN
2      2    1.260984    1.528871    0.555556  0.395062   NaN
3      3    1.322082    1.303851    0.666667  0.283951   NaN
4      4    1.129858    1.286682    0.388889  0.419753   NaN
5      5    1.057421    1.570886    0.555556  0.345679   NaN
6      6    1.005093    1.306329    0.555556  0.320988   NaN
7      7    0.958805    1.355571    0.611111  0.308642   NaN
8      8    0.990007    1.194099    0.611111  0.320988   NaN"
165,resnet18_0.1_0.03_modified_True,resnet18,modified,true,0.1,1,0.48,0.45,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.050808    0.990438        0.65  0.420   NaN
1      1    1.219661    1.467592        0.70  0.370   NaN
2      2    1.823640    3.617230        0.45  0.525   NaN
3      3    2.030497    9.284838        0.50  0.620   NaN
4      4    2.543194    4.387764        0.50  0.430   NaN
5      5    2.452411    2.813634        0.50  0.420   NaN
6      6    1.947799    1.568565        0.30  0.785   NaN
7      7    1.576214    3.004767        0.30  0.780   NaN
8      8    1.527358    1.992844        0.45  0.480   NaN"
166,resnet18_0.1_0.03_modified_True,resnet18,modified,true,0.1,2,0.54,0.5,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    0.968164    0.955874        0.40   0.59   NaN
1      1    1.294484    3.632081        0.45   0.61   NaN
2      2    2.409142    2.195776        0.50   0.31   NaN
3      3    2.468241    1.536909        0.60   0.37   NaN
4      4    2.401228    1.037001        0.55   0.44   NaN
5      5    2.010619    1.686847        0.60   0.34   NaN
6      6    1.654724    0.851963        0.55   0.40   NaN
7      7    1.376869    0.765563        0.50   0.53   NaN
8      8    1.289486    0.697360        0.50   0.54   NaN"
167,resnet18_0.1_0.03_modified_True,resnet18,modified,true,0.1,3,0.604938,0.5,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.048230    1.515687    0.555556  0.493827   NaN
1      1    1.288006    1.554220    0.444444  0.456790   NaN
2      2    1.834136    3.187766    0.555556  0.209877   NaN
3      3    2.157761    2.171736    0.666667  0.246914   NaN
4      4    2.025964    1.532371    0.555556  0.395062   NaN
5      5    2.043209    1.380744    0.555556  0.419753   NaN
6      6    1.516943    2.471590    0.611111  0.234568   NaN
7      7    1.351117    1.251710    0.500000  0.444444   NaN
8      8    1.253777    2.131240    0.500000  0.604938   NaN"
168,resnet18_0.1_0.03_modified_True,resnet18,modified,true,0.1,4,0.320988,0.666667,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.188239    2.062467    0.500000  0.456790   NaN
1      1    1.426659    3.049011    0.500000  0.456790   NaN
2      2    2.164766    1.203113    0.500000  0.469136   NaN
3      3    2.334573    3.310423    0.555556  0.481481   NaN
4      4    2.350647    2.833415    0.611111  0.345679   NaN
5      5    2.019836    2.409051    0.444444  0.419753   NaN
6      6    1.675555    1.355265    0.611111  0.444444   NaN
7      7    1.310296    2.439593    0.500000  0.345679   NaN
8      8    1.216160    2.269938    0.666667  0.320988   NaN"
169,resnet18_0.1_0.03_modified_True,resnet18,modified,true,0.1,5,0.5432100000000001,0.44444399999999995,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.296692    1.384091    0.388889  0.518519   NaN
1      1    1.289302    3.775233    0.611111  0.296296   NaN
2      2    1.654298    3.681312    0.555556  0.469136   NaN
3      3    2.046095    1.531167    0.444444  0.679012   NaN
4      4    2.103174    5.122149    0.500000  0.419753   NaN
5      5    1.935090   12.858947    0.500000  0.487654   NaN
6      6    1.742003    5.592259    0.555556  0.481481   NaN
7      7    1.572764    4.768324    0.333333  0.617284   NaN
8      8    1.305402   38.002983    0.444444  0.543210   NaN"
170,resnet18_0.1_0.1_modified_True,resnet18,modified,true,0.1,1,0.82,0.3,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.597686    1.250945        0.50  0.530   NaN
1      1    2.728666    5.745345        0.45  0.490   NaN
2      2    7.827855   48.974766        0.50  0.500   NaN
3      3    9.601995   51.917076        0.65  0.380   NaN
4      4    8.968714   11.424036        0.50  0.495   NaN
5      5    8.971907   13.247240        0.50  0.500   NaN
6      6    6.749182    2.204443        0.50  0.730   NaN
7      7    5.002120    1.987947        0.50  0.750   NaN
8      8    3.956194    0.696933        0.30  0.820   NaN"
171,resnet18_0.1_0.1_modified_True,resnet18,modified,true,0.1,2,0.58,0.5,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.395355    1.504422        0.60   0.37   NaN
1      1    2.655143    6.421208        0.50   0.53   NaN
2      2    8.811156   13.324969        0.50   0.71   NaN
3      3    8.718609    8.780047        0.50   0.56   NaN
4      4    9.874449    5.900344        0.45   0.52   NaN
5      5    7.630558    2.765330        0.50   0.41   NaN
6      6    7.049877    8.533949        0.40   0.73   NaN
7      7    5.451179    1.326300        0.45   0.55   NaN
8      8    3.937121    0.814355        0.50   0.58   NaN"
172,resnet18_0.1_0.1_modified_True,resnet18,modified,true,0.1,3,0.43209899999999996,0.555556,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.372953    3.857877    0.500000  0.604938   NaN
1      1    3.424911    6.974215    0.500000  0.493827   NaN
2      2    9.569251    7.915556    0.666667  0.234568   NaN
3      3    9.511911   29.765129    0.500000  0.555556   NaN
4      4   10.284412    9.422631    0.500000  0.703704   NaN
5      5    9.371477    3.617371    0.555556  0.506173   NaN
6      6    8.030928    5.433269    0.500000  0.654321   NaN
7      7    6.096431    3.930867    0.500000  0.407407   NaN
8      8    4.520258    1.404335    0.555556  0.432099   NaN"
173,resnet18_0.1_0.1_modified_True,resnet18,modified,true,0.1,4,0.679012,0.44444399999999995,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.353632    3.668364    0.444444  0.320988   NaN
1      1    2.573426   16.480858    0.500000  0.518519   NaN
2      2    6.442544    3.089201    0.611111  0.370370   NaN
3      3   12.554530  105.974342    0.500000  0.611111   NaN
4      4   11.414384   12.356864    0.500000  0.382716   NaN
5      5    9.521594    3.508914    0.666667  0.222222   NaN
6      6    6.638217    1.574059    0.444444  0.703704   NaN
7      7    4.893177   17.389641    0.444444  0.419753   NaN
8      8    3.580488    2.080686    0.444444  0.679012   NaN"
174,resnet18_0.1_0.1_modified_True,resnet18,modified,true,0.1,5,0.48148100000000005,0.611111,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.633675    1.828787    0.444444  0.580247   NaN
1      1    3.441737    5.219419    0.555556  0.561728   NaN
2      2    6.243252  104.674377    0.555556  0.493827   NaN
3      3   12.247252  584.056213    0.500000  0.500000   NaN
4      4    9.875924  130.020477    0.555556  0.413580   NaN
5      5    9.026640    1.573358    0.333333  0.777778   NaN
6      6    7.108294    4.091691    0.500000  0.518519   NaN
7      7    5.203931   30.267487    0.388889  0.530864   NaN
8      8    3.964012   57.139725    0.611111  0.481481   NaN"
175,resnet18_0.1_0.3_modified_True,resnet18,modified,true,0.1,1,0.56,0.5,"   epoch  train_loss    valid_loss  error_rate  AUROC  time
0      0    3.587260      8.028559        0.55  0.420   NaN
1      1   11.900880   2568.559326        0.50  0.500   NaN
2      2   58.788998     22.827473        0.50  0.445   NaN
3      3   71.138992  56588.730469        0.50  0.500   NaN
4      4   54.742634    242.356720        0.50  0.500   NaN
5      5   43.583298      6.693983        0.50  0.675   NaN
6      6   24.996466     12.984659        0.50  0.600   NaN
7      7   15.403981      4.732621        0.50  0.580   NaN
8      8    9.093712      2.287039        0.50  0.560   NaN"
176,resnet18_0.1_0.3_modified_True,resnet18,modified,true,0.1,2,0.44,0.4,"   epoch  train_loss    valid_loss  error_rate  AUROC  time
0      0    3.729857      6.949908         0.4   0.67   NaN
1      1   11.078915  11376.450195         0.5   0.50   NaN
2      2   43.422512   8043.401367         0.5   0.50   NaN
3      3   62.444408    203.297272         0.5   0.50   NaN
4      4   58.229279     92.485474         0.5   0.50   NaN
5      5   45.504658     21.035086         0.5   0.57   NaN
6      6   24.962633      7.672979         0.5   0.85   NaN
7      7   14.276124      1.993975         0.6   0.40   NaN
8      8    8.760067      1.474321         0.4   0.44   NaN"
177,resnet18_0.1_0.3_modified_True,resnet18,modified,true,0.1,3,0.765432,0.277778,"   epoch  train_loss   valid_loss  error_rate     AUROC  time
0      0    3.778010     4.209466    0.277778  0.734568   NaN
1      1   12.949900    20.431705    0.444444  0.419753   NaN
2      2   44.269611    76.158020    0.555556  0.444444   NaN
3      3   68.584709  1875.444458    0.500000  0.500000   NaN
4      4   65.253380   126.020699    0.500000  0.500000   NaN
5      5   40.709297     8.407901    0.500000  0.444444   NaN
6      6   26.307043     0.735451    0.333333  0.629630   NaN
7      7   14.232031     1.165788    0.444444  0.567901   NaN
8      8    9.121540     1.541109    0.277778  0.765432   NaN"
178,resnet18_0.1_0.3_modified_True,resnet18,modified,true,0.1,4,0.592593,0.5,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    2.712193    3.038749         0.5  0.469136   NaN
1      1    9.629495  408.941864         0.5  0.500000   NaN
2      2   64.358269  280.174194         0.5  0.500000   NaN
3      3   64.506256  203.453888         0.5  0.500000   NaN
4      4   49.293446   58.395821         0.5  0.500000   NaN
5      5   31.284073    4.452149         0.5  0.654321   NaN
6      6   18.984844    4.938306         0.5  0.641975   NaN
7      7   11.023942    1.518075         0.5  0.555556   NaN
8      8    6.896928    1.566286         0.5  0.592593   NaN"
179,resnet18_0.1_0.3_modified_True,resnet18,modified,true,0.1,5,0.37037,0.44444399999999995,"   epoch  train_loss     valid_loss  error_rate     AUROC  time
0      0    3.648162       5.090937    0.388889  0.604938   NaN
1      1   14.080196      20.649368    0.555556  0.500000   NaN
2      2   57.148579      94.748100    0.500000  0.555556   NaN
3      3   70.685188  163920.593750    0.500000  0.500000   NaN
4      4   53.976887       5.991763    0.611111  0.444444   NaN
5      5   35.191425     714.275085    0.500000  0.500000   NaN
6      6   23.304731       5.913826    0.500000  0.481481   NaN
7      7   13.000498       4.382455    0.500000  0.543210   NaN
8      8    7.276016     126.581703    0.444444  0.370370   NaN"
180,resnet18_0.3_0.01_modified_True,resnet18,modified,true,0.3,1,0.55,0.55,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.041076    0.916035        0.45   0.55   NaN
1      1    1.018611    0.898445        0.45   0.50   NaN
2      2    1.133250    0.941551        0.45   0.64   NaN
3      3    1.033582    1.082724        0.45   0.56   NaN
4      4    0.981794    0.910787        0.55   0.55   NaN"
181,resnet18_0.3_0.01_modified_True,resnet18,modified,true,0.3,2,0.57,0.5,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    0.969482    0.961747        0.50   0.49   NaN
1      1    1.086083    0.781684        0.50   0.50   NaN
2      2    1.143291    0.927549        0.55   0.46   NaN
3      3    1.124398    0.826463        0.55   0.53   NaN
4      4    0.924213    0.828584        0.50   0.57   NaN"
182,resnet18_0.3_0.01_modified_True,resnet18,modified,true,0.3,3,0.296296,0.555556,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.887120    0.941872    0.500000  0.567901   NaN
1      1    1.087457    1.231730    0.611111  0.209877   NaN
2      2    1.177063    0.875427    0.388889  0.530864   NaN
3      3    1.109508    0.931314    0.444444  0.407407   NaN
4      4    1.026126    0.972626    0.555556  0.296296   NaN"
183,resnet18_0.3_0.01_modified_True,resnet18,modified,true,0.3,4,0.46913599999999994,0.5,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.022356    1.083563    0.444444  0.518519   NaN
1      1    1.077139    0.771534    0.333333  0.703704   NaN
2      2    1.163233    1.106271    0.722222  0.246914   NaN
3      3    0.906538    1.216701    0.555556  0.518519   NaN
4      4    0.833135    1.778041    0.500000  0.469136   NaN"
184,resnet18_0.3_0.01_modified_True,resnet18,modified,true,0.3,5,0.604938,0.555556,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.924576    1.419580    0.388889  0.419753   NaN
1      1    1.078587    1.328008    0.555556  0.407407   NaN
2      2    1.073498    1.191624    0.555556  0.345679   NaN
3      3    1.016859    0.777210    0.333333  0.604938   NaN
4      4    0.992980    0.816271    0.555556  0.604938   NaN"
185,resnet18_0.3_0.03_modified_True,resnet18,modified,true,0.3,1,0.45,0.45,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.232511    1.358069        0.50   0.46   NaN
1      1    1.283819    5.762295        0.50   0.48   NaN
2      2    1.890345    1.890874        0.65   0.34   NaN
3      3    1.464151    1.253228        0.25   0.68   NaN
4      4    1.271308    2.993950        0.45   0.45   NaN"
186,resnet18_0.3_0.03_modified_True,resnet18,modified,true,0.3,2,0.65,0.45,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.419506    1.900929        0.55   0.39   NaN
1      1    1.361988    2.074851        0.50   0.48   NaN
2      2    1.665280    0.728433        0.45   0.52   NaN
3      3    1.267068    0.620334        0.45   0.69   NaN
4      4    1.144069    0.947981        0.45   0.65   NaN"
187,resnet18_0.3_0.03_modified_True,resnet18,modified,true,0.3,3,0.740741,0.5,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.434783    1.640237    0.555556  0.456790   NaN
1      1    1.720189    1.224750    0.277778  0.679012   NaN
2      2    1.768918    2.399437    0.555556  0.604938   NaN
3      3    1.351300    0.639390    0.388889  0.728395   NaN
4      4    1.138417    0.672632    0.500000  0.740741   NaN"
188,resnet18_0.3_0.03_modified_True,resnet18,modified,true,0.3,4,0.22222199999999998,0.722222,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.169751    1.127843    0.388889  0.382716   NaN
1      1    1.605859    1.058787    0.444444  0.876543   NaN
2      2    1.463327    1.411761    0.500000  0.345679   NaN
3      3    1.258443    1.013523    0.611111  0.271605   NaN
4      4    1.116513    2.167359    0.722222  0.222222   NaN"
189,resnet18_0.3_0.03_modified_True,resnet18,modified,true,0.3,5,0.506173,0.555556,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.090196    3.584588    0.666667  0.308642   NaN
1      1    1.442457    2.774641    0.500000  0.518519   NaN
2      2    1.840599    1.142145    0.722222  0.358025   NaN
3      3    1.500129    1.193552    0.388889  0.493827   NaN
4      4    1.314419    3.238173    0.555556  0.506173   NaN"
190,resnet18_0.3_0.1_modified_True,resnet18,modified,true,0.3,1,0.48,0.4,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    2.145285    1.743423        0.45   0.50   NaN
1      1    4.350338    1.951265        0.45   0.68   NaN
2      2    4.023581    1.802305        0.50   0.47   NaN
3      3    3.006005    0.947264        0.50   0.56   NaN
4      4    2.231725    1.540705        0.40   0.48   NaN"
191,resnet18_0.3_0.1_modified_True,resnet18,modified,true,0.3,2,0.4,0.55,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    2.333426    6.383569        0.50   0.40   NaN
1      1    3.556281    3.981115        0.50   0.47   NaN
2      2    4.128458    3.227284        0.45   0.36   NaN
3      3    2.932969    0.919609        0.50   0.36   NaN
4      4    1.964003    0.915253        0.55   0.40   NaN"
192,resnet18_0.3_0.1_modified_True,resnet18,modified,true,0.3,3,0.407407,0.555556,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    2.170875    6.345823    0.500000  0.370370   NaN
1      1    4.979227    4.357035    0.500000  0.555556   NaN
2      2    4.628253    6.625633    0.500000  0.487654   NaN
3      3    3.807541    4.658355    0.500000  0.382716   NaN
4      4    2.683340    1.736530    0.555556  0.407407   NaN"
193,resnet18_0.3_0.1_modified_True,resnet18,modified,true,0.3,4,0.419753,0.611111,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.358399    8.035076    0.500000  0.358025   NaN
1      1    4.391388    4.584430    0.500000  0.296296   NaN
2      2    4.746410  398.940338    0.500000  0.500000   NaN
3      3    3.462377    1.453749    0.444444  0.518519   NaN
4      4    2.330803    0.820108    0.611111  0.419753   NaN"
194,resnet18_0.3_0.1_modified_True,resnet18,modified,true,0.3,5,0.555556,0.44444399999999995,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    2.836788    7.705253    0.500000  0.506173   NaN
1      1    4.096155   19.460999    0.500000  0.500000   NaN
2      2    4.330301    1.792701    0.555556  0.456790   NaN
3      3    3.012249    2.395349    0.555556  0.629630   NaN
4      4    2.193666    1.349003    0.444444  0.555556   NaN"
195,resnet18_0.3_0.3_modified_True,resnet18,modified,true,0.3,1,0.74,0.25,"   epoch  train_loss    valid_loss  error_rate  AUROC  time
0      0    3.933189  8.592894e+00        0.50   0.32   NaN
1      1   13.392074  3.986487e+06        0.50   0.50   NaN
2      2   20.281992  2.302177e+01        0.50   0.50   NaN
3      3   12.235789  6.435885e+00        0.50   0.41   NaN
4      4    6.971145  7.185060e-01        0.25   0.74   NaN"
196,resnet18_0.3_0.3_modified_True,resnet18,modified,true,0.3,2,0.69,0.45,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    5.112131   12.000322        0.50  0.550   NaN
1      1   17.093939    8.888258        0.50  0.500   NaN
2      2   14.651655    5.761820        0.50  0.365   NaN
3      3    9.619713    1.114374        0.50  0.660   NaN
4      4    6.151088    1.937619        0.45  0.690   NaN"
197,resnet18_0.3_0.3_modified_True,resnet18,modified,true,0.3,3,0.740741,0.388889,"   epoch  train_loss    valid_loss  error_rate     AUROC  time
0      0    4.054362     81.479767    0.500000  0.500000   NaN
1      1   17.518658  32186.000000    0.500000  0.500000   NaN
2      2   15.843303    155.664093    0.555556  0.493827   NaN
3      3   11.407059      7.004749    0.500000  0.660494   NaN
4      4    6.733069      0.652063    0.388889  0.740741   NaN"
198,resnet18_0.3_0.3_modified_True,resnet18,modified,true,0.3,4,0.7530859999999999,0.388889,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    3.622000   22.102770    0.500000  0.654321   NaN
1      1   13.836409   57.681953    0.500000  0.500000   NaN
2      2   22.906860   47.333710    0.500000  0.444444   NaN
3      3   13.644117    5.341513    0.500000  0.679012   NaN
4      4    7.241496    0.868628    0.388889  0.753086   NaN"
199,resnet18_0.3_0.3_modified_True,resnet18,modified,true,0.3,5,0.604938,0.44444399999999995,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    3.347601    8.443361    0.500000  0.561728   NaN
1      1   14.736381  506.657074    0.500000  0.500000   NaN
2      2   17.949276   35.503696    0.500000  0.444444   NaN
3      3   12.038239    5.496543    0.500000  0.567901   NaN
4      4    6.762887    1.363628    0.444444  0.604938   NaN"
200,resnet18_0.3_0.01_modified_True,resnet18,modified,true,0.3,1,0.71,0.35,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.200957    0.809926        0.45   0.64   NaN
1      1    1.042227    1.185050        0.50   0.46   NaN
2      2    1.044639    1.670924        0.50   0.49   NaN
3      3    1.104567    0.810260        0.40   0.52   NaN
4      4    1.062075    0.893990        0.30   0.51   NaN
5      5    0.983953    0.681169        0.40   0.67   NaN
6      6    0.830104    0.627845        0.35   0.71   NaN"
201,resnet18_0.3_0.01_modified_True,resnet18,modified,true,0.3,2,0.42,0.5,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    0.905962    0.805421        0.55   0.57   NaN
1      1    1.188483    1.488652        0.55   0.29   NaN
2      2    1.190862    1.090562        0.50   0.36   NaN
3      3    1.041965    1.184442        0.50   0.48   NaN
4      4    1.045055    1.163207        0.60   0.38   NaN
5      5    0.928309    0.879166        0.50   0.41   NaN
6      6    0.857504    1.225737        0.50   0.42   NaN"
202,resnet18_0.3_0.01_modified_True,resnet18,modified,true,0.3,3,0.419753,0.555556,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.921637    0.913215    0.500000  0.543210   NaN
1      1    0.940698    1.863153    0.666667  0.197531   NaN
2      2    1.033802    0.898268    0.611111  0.333333   NaN
3      3    0.955702    0.727903    0.500000  0.543210   NaN
4      4    0.915838    0.850872    0.555556  0.395062   NaN
5      5    0.892220    0.812169    0.722222  0.345679   NaN
6      6    0.803853    0.758335    0.555556  0.419753   NaN"
